2019-09-01 @ 14:43:24 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:45:26 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:47:27 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:49:29 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:51:31 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:53:32 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:55:34 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:57:35 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:59:37 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:01:37 | log run complete
2019-09-01 @ 15:30:02 | Starting Script
2019-09-01 @ 15:30:04 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:32:06 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:34:07 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:36:09 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:38:10 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:40:12 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:42:13 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:44:15 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:46:17 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:48:18 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:50:20 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:52:21 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:54:23 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:56:24 | Data Collected, sleeping for 2 mins
2019-09-01 @ 15:58:26 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:00:28 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:02:29 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:04:31 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:06:32 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:08:34 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:10:35 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:12:37 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:14:38 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:16:40 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:18:42 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:22:51 | Error!
2019-09-01 @ 16:22:51 | HTTPSConnectionPool(host='fantasy.premierleague.com', port=443): Max retries exceeded with url: /api/element-summary/143/ (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7efee8666320>: Failed to establish a new connection: [Errno 110] Connection timed out',))
2019-09-01 @ 16:22:51 | Error Logged, sleeping for 2 mins
2019-09-01 @ 16:24:52 | Continuing
2019-09-01 @ 16:24:53 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:26:55 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:28:56 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:30:58 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:32:59 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:35:01 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:37:03 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:39:04 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:41:06 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:43:07 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:45:09 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:47:11 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:49:12 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:51:14 | Data Collected, sleeping for 2 mins
2019-09-01 @ 16:55:25 | Error!
2019-09-01 @ 16:55:25 | HTTPSConnectionPool(host='fantasy.premierleague.com', port=443): Max retries exceeded with url: /api/element-summary/469/ (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7efec061b4a8>: Failed to establish a new connection: [Errno 110] Connection timed out',))
2019-09-01 @ 16:55:25 | Error Logged, sleeping for 2 mins
2019-09-01 @ 16:57:25 | Continuing
2019-09-01 @ 16:59:35 | Error!
2019-09-01 @ 16:59:35 | HTTPSConnectionPool(host='fantasy.premierleague.com', port=443): Max retries exceeded with url: /api/element-summary/203/ (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7efec00ba8d0>: Failed to establish a new connection: [Errno 110] Connection timed out',))
2019-09-01 @ 16:59:35 | Error Logged, sleeping for 2 mins
2019-09-01 @ 17:01:35 | Continuing
2019-09-01 @ 17:01:37 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:03:38 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:05:40 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:07:41 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:09:43 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:11:45 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:13:46 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:17:57 | Error!
2019-09-01 @ 17:17:57 | HTTPSConnectionPool(host='fantasy.premierleague.com', port=443): Max retries exceeded with url: /api/element-summary/363/ (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7efe9c95abe0>: Failed to establish a new connection: [Errno 110] Connection timed out',))
2019-09-01 @ 17:17:57 | Error Logged, sleeping for 2 mins
2019-09-01 @ 17:19:57 | Continuing
2019-09-01 @ 17:19:59 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:22:00 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:24:02 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:26:03 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:28:05 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:30:06 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:32:08 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:34:10 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:36:11 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:38:13 | Data Collected, sleeping for 2 mins
2019-09-01 @ 17:40:13 | log run complete
